"ano","regiao","uf","municipio","gestao 1","gestao 2","gestao 3","gestao 4","gestao 5","gestao 6"
"2015","Norte","RO","1100908",100,0,0,0,0,0
"2015","Norte","RO","1100908",0,50,50,0,0,0
"2015","Norte","RO","1100924",36.4,27.3,27.3,9,0,0
"2015","Norte","RO","1100924",0,50,50,0,0,0
"2015","Norte","RO","1100924",44.4,22.2,22.2,11.2,0,0
"2015","Norte","RO","1100940",0,33.3,50,0,0,16.7
"2015","Norte","RO","1100940",0,66.7,0,0,0,33.3
"2015","Norte","RO","1100940",0,0,100,0,0,0
"2015","Norte","RO","1101005",11.1,33.3,55.6,0,0,0
"2015","Norte","RO","1101005",0,66.7,33.3,0,0,0
"2015","Norte","RO","1101005",16.7,16.7,66.6,0,0,0
"2015","Norte","RO","1101104",42.9,42.9,0,0,14.2,0
"2015","Norte","RO","1101104",0,75,0,0,25,0
"2015","Norte","RO","1101104",100,0,0,0,0,0
"2015","Norte","RO","1101203",0,33.3,50,0,16.7,0
"2015","Norte","RO","1101203",0,33.3,33.3,0,33.4,0
"2015","Norte","RO","1101203",0,33.3,66.7,0,0,0
"2015","Norte","RO","1101302",28.6,14.3,42.9,0,14.2,0
"2015","Norte","RO","1101302",33.3,0,33.3,0,33.4,0
"2015","Norte","RO","1101302",25,25,50,0,0,0
"2015","Norte","RO","1101401",0,14.3,71.4,0,14.3,0
"2015","Norte","RO","1101401",0,33.3,33.3,0,33.4,0
"2015","Norte","RO","1101401",0,0,100,0,0,0
"2015","Norte","RO","1101435",0,0,75,25,0,0
"2015","Norte","RO","1101435",0,0,50,50,0,0
"2015","Norte","RO","1101435",0,0,100,0,0,0
"2015","Norte","RO","1101450",33.3,0,33.3,33.4,0,0
"2015","Norte","RO","1101450",0,0,0,100,0,0
"2015","Norte","RO","1101450",50,0,50,0,0,0
"2015","Norte","RO","1101468",0,100,0,0,0,0
"2015","Norte","RO","1101468",0,100,0,0,0,0
"2015","Norte","RO","1101476",66.7,0,33.3,0,0,0
"2015","Norte","RO","1101476",50,0,50,0,0,0
"2015","Norte","RO","1101476",100,0,0,0,0,0
"2015","Norte","RO","1101484",0,33.3,66.7,0,0,0
"2015","Norte","RO","1101484",0,33.3,66.7,0,0,0
"2015","Norte","RO","1101492",10,20,60,0,10,0
"2015","Norte","RO","1101492",0,50,25,0,25,0
"2015","Norte","RO","1101492",16.7,0,83.3,0,0,0
"2015","Norte","RO","1101500",0,0,33.3,16.7,33.3,16.7
"2015","Norte","RO","1101500",0,0,100,0,0,0
"2015","Norte","RO","1101500",0,0,20,20,40,20
"2015","Norte","RO","1101559",0,25,50,25,0,0
"2015","Norte","RO","1101559",0,50,0,50,0,0
"2015","Norte","RO","1101559",0,0,100,0,0,0
"2015","Norte","RO","1101609",0,25,62.5,12.5,0,0
"2015","Norte","RO","1101609",0,50,0,50,0,0
"2015","Norte","RO","1101609",0,16.7,83.3,0,0,0
"2015","Norte","RO","1101708",0,37.5,62.5,0,0,0
"2015","Norte","RO","1101708",0,50,50,0,0,0
"2015","Norte","RO","1101708",0,33.3,66.7,0,0,0
"2015","Norte","RO","1101757",0,85.7,0,0,14.3,0
"2015","Norte","RO","1101757",0,50,0,0,50,0
"2015","Norte","RO","1101757",0,100,0,0,0,0
"2015","Norte","RO","1101807",33.3,16.7,33.3,0,16.7,0
"2015","Norte","RO","1101807",0,33.3,33.3,0,33.4,0
"2015","Norte","RO","1101807",66.7,0,33.3,0,0,0
"2015","Norte","AC","1200013",18.2,63.6,9.1,0,9.1,0
"2015","Norte","AC","1200013",0,66.7,0,0,33.3,0
"2015","Norte","AC","1200013",25,62.5,12.5,0,0,0
"2015","Norte","AC","1200054",82.9,8.6,2.9,5.6,0,0
"2015","Norte","AC","1200054",0,100,0,0,0,0
"2015","Norte","AC","1200054",90.6,0,3.1,6.3,0,0
"2015","Norte","AC","1200104",66.2,13.8,13.8,3.1,3.1,0
"2015","Norte","AC","1200104",14.3,71.4,0,0,14.3,0
"2015","Norte","AC","1200104",72.4,6.9,15.5,3.4,1.8,0
"2015","Norte","AC","1200138",71.4,21.4,7.2,0,0,0
"2015","Norte","AC","1200138",0,100,0,0,0,0
"2015","Norte","AC","1200138",90.9,0,9.1,0,0,0
"2015","Norte","AC","1200179",21.4,7.1,7.1,35.7,28.7,0
"2015","Norte","AC","1200179",0,33.3,0,0,66.7,0
"2015","Norte","AC","1200179",27.3,0,9.1,45.5,18.1,0
"2015","Norte","AC","1200203",31.4,26.7,21.9,7.6,12.4,0
"2015","Norte","AC","1200203",9.1,54.5,18.2,6.1,12.1,0
"2015","Norte","AC","1200203",41.7,13.9,23.6,8.3,12.5,0
"2015","Norte","AC","1200252",52.9,47.1,0,0,0,0
"2015","Norte","AC","1200252",12.5,87.5,0,0,0,0
"2015","Norte","AC","1200252",88.9,11.1,0,0,0,0
"2015","Norte","AC","1200302",76.3,5.4,6.5,6.5,5.3,0
"2015","Norte","AC","1200302",0,83.3,0,0,16.7,0
"2015","Norte","AC","1200302",81.6,0,6.9,6.9,4.6,0
"2015","Norte","AC","1200328",4.7,10.9,84.4,0,0,0
"2015","Norte","AC","1200328",0,33.3,66.7,0,0,0
"2015","Norte","AC","1200328",4.9,9.8,85.3,0,0,0
"2015","Norte","AC","1200336",19.4,25,19.4,13.9,22.3,0
"2015","Norte","AC","1200336",8.3,66.7,8.3,8.3,8.4,0
"2015","Norte","AC","1200336",25,4.2,25,16.7,29.1,0
"2015","Norte","AC","1200344",42.3,42.3,11.5,0,3.9,0
"2015","Norte","AC","1200344",0,80,0,0,20,0
"2015","Norte","AC","1200344",52.4,33.3,14.3,0,0,0
"2015","Norte","AC","1200351",32.4,15.5,29.6,19.7,2.8,0
"2015","Norte","AC","1200351",0,80,0,0,20,0
"2015","Norte","AC","1200351",34.8,10.6,31.8,21.2,1.6,0
"2015","Norte","AC","1200385",5.9,47.1,11.8,5.9,29.3,0
"2015","Norte","AC","1200385",0,66.7,33.3,0,0,0
"2015","Norte","AC","1200385",9.1,36.4,0,9.1,45.4,0
"2015","Norte","AC","1200393",29.7,18.9,21.6,13.5,16.3,0
"2015","Norte","AC","1200393",0,50,0,0,50,0
"2015","Norte","AC","1200393",31.4,17.1,22.9,14.3,14.3,0
"2015","Norte","AC","1200401",17.3,65.3,2.7,1.3,13.4,0
"2015","Norte","AC","1200401",8.3,73.3,3.3,1.7,13.4,0
"2015","Norte","AC","1200401",53.3,33.3,0,0,13.4,0
"2015","Norte","AC","1200427",23.6,14.5,9.1,12.7,40.1,0
"2015","Norte","AC","1200427",0,50,0,0,50,0
"2015","Norte","AC","1200427",26.5,10.2,10.2,14.3,38.8,0
"2015","Norte","AC","1200435",30.4,8.7,58.7,0,2.2,0
"2015","Norte","AC","1200435",0,66.7,0,0,33.3,0
"2015","Norte","AC","1200435",32.6,4.7,62.7,0,0,0
"2015","Norte","AC","1200450",0,42.9,14.3,21.4,21.4,0
"2015","Norte","AC","1200450",0,66.7,0,0,33.3,0
"2015","Norte","AC","1200450",0,0,40,60,0,0
"2015","Norte","AC","1200500",50.6,9.9,34.6,1.2,3.7,0
"2015","Norte","AC","1200500",21.4,50,14.3,7.1,7.2,0
"2015","Norte","AC","1200500",56.7,1.5,38.8,0,3,0
"2015","Norte","AC","1200609",42.6,23.4,6.4,8.5,14.9,4.2
"2015","Norte","AC","1200609",12.5,37.5,0,0,25,25
"2015","Norte","AC","1200609",48.7,20.5,7.7,10.3,12.8,0
"2015","Norte","AC","1200708",63.3,26.7,0,6.7,3.3,0
"2015","Norte","AC","1200708",50,50,0,0,0,0
"2015","Norte","AC","1200708",66.7,20.8,0,8.3,4.2,0
"2015","Norte","AC","1200807",52.4,33.3,4.8,4.8,4.7,0
"2015","Norte","AC","1200807",0,100,0,0,0,0
"2015","Norte","AC","1200807",57.9,26.3,5.3,5.3,5.2,0
"2015","Norte","AM","1300029",17.6,9.8,9.8,39.2,21.6,2
"2015","Norte","AM","1300029",0,66.7,0,0,0,33.3
"2015","Norte","AM","1300029",18.8,6.3,10.4,41.7,22.8,0
"2015","Norte","AM","1300060",26.1,26.1,26.1,4.3,17.4,0
"2015","Norte","AM","1300060",0,33.3,33.3,33.4,0,0
"2015","Norte","AM","1300060",30,25,25,0,20,0
"2015","Norte","AM","1300086",12.5,66.7,20.8,0,0,0
"2015","Norte","AM","1300086",0,66.7,33.3,0,0,0
"2015","Norte","AM","1300086",14.3,66.7,19,0,0,0
"2015","Norte","AM","1300102",50,8.3,33.3,0,8.4,0
"2015","Norte","AM","1300102",0,33.3,33.3,0,33.4,0
"2015","Norte","AM","1300102",57.1,4.8,33.3,0,4.8,0
"2015","Norte","AM","1300144",42.9,28.6,7.1,7.1,14.3,0
"2015","Norte","AM","1300144",0,100,0,0,0,0
"2015","Norte","AM","1300144",50,16.7,8.3,8.3,16.7,0
"2015","Norte","AM","1300201",7.9,6.3,11.1,41.3,33.4,0
"2015","Norte","AM","1300201",0,50,0,0,50,0
"2015","Norte","AM","1300201",8.2,4.9,11.5,42.6,32.8,0
"2015","Norte","AM","1300300",20.8,33.3,4.2,14.6,16.7,10.4
"2015","Norte","AM","1300300",0,75,25,0,0,0
"2015","Norte","AM","1300300",22.7,29.5,2.3,15.9,18.2,11.4
"2015","Norte","AM","1300409",63.8,19.1,4.3,12.8,0,0
"2015","Norte","AM","1300409",0,100,0,0,0,0
"2015","Norte","AM","1300409",73.2,7.3,4.9,14.6,0,0
"2015","Norte","AM","1300508",31.5,12,27.2,18.5,9.8,1
"2015","Norte","AM","1300508",0,0,100,0,0,0
"2015","Norte","AM","1300508",32.6,12.4,24.7,19.1,10.1,1.1
"2015","Norte","AM","1300607",34.5,16.4,32.7,0,14.5,1.9
"2015","Norte","AM","1300607",0,14.3,71.4,0,14.3,0
"2015","Norte","AM","1300607",39.6,16.7,27.1,0,14.6,2
"2015","Norte","AM","1300631",26,6.8,15.1,30.1,20.5,1.5
"2015","Norte","AM","1300631",0,0,0,66.7,33.3,0
"2015","Norte","AM","1300631",27.1,7.1,15.7,28.6,20,1.5
"2015","Norte","AM","1300680",24.4,24.4,31.1,15.6,4.5,0
"2015","Norte","AM","1300680",33.3,66.7,0,0,0,0
"2015","Norte","AM","1300680",23.8,21.4,33.3,16.7,4.8,0
"2015","Norte","AM","1300706",10,33,54,1,2,0
"2015","Norte","AM","1300706",0,60,30,0,10,0
"2015","Norte","AM","1300706",11.1,30,56.7,1.1,1.1,0
"2015","Norte","AM","1300805",58.1,15.5,6.8,6.8,12.2,0.6
"2015","Norte","AM","1300805",12.5,37.5,0,25,12.5,12.5
"2015","Norte","AM","1300805",60.7,14.3,7.1,5.7,12.2,0
"2015","Norte","AM","1300839",53.3,8.9,24.4,0,11.1,2.3
"2015","Norte","AM","1300839",0,50,0,0,50,0
"2015","Norte","AM","1300839",55.8,7,25.6,0,9.3,2.3
"2015","Norte","AM","1300904",9.8,53.7,4.9,22,9.6,0
"2015","Norte","AM","1300904",0,100,0,0,0,0
"2015","Norte","AM","1300904",10.8,48.6,5.4,24.3,10.9,0
"2015","Norte","AM","1301001",6.1,26.5,4.1,18.4,44.9,0
"2015","Norte","AM","1301001",0,76.9,0,15.4,7.7,0
"2015","Norte","AM","1301001",8.3,8.3,5.6,19.4,58.4,0
"2015","Norte","AM","1301100",30.2,9.3,48.8,2.3,9.4,0
"2015","Norte","AM","1301100",20,20,20,20,20,0
"2015","Norte","AM","1301100",31.6,7.9,52.6,0,7.9,0
"2015","Norte","AM","1301159",44.7,34,2.1,12.8,4.3,2.1
"2015","Norte","AM","1301159",0,66.7,0,0,0,33.3
"2015","Norte","AM","1301159",47.7,31.8,2.3,13.6,4.6,0
"2015","Norte","AM","1301209",26.3,6.4,38.5,5.8,23,0
"2015","Norte","AM","1301209",0,63.6,0,0,36.4,0
"2015","Norte","AM","1301209",28.3,2.1,41.4,6.2,22,0
"2015","Norte","AM","1301308",19.2,11.5,61.5,3.8,4,0
"2015","Norte","AM","1301308",14.3,71.4,0,14.3,0,0
"2015","Norte","AM","1301308",20,2.2,71.1,2.2,4.5,0
"2015","Norte","AM","1301407",12.8,25.6,20.5,5.1,33.3,2.7
"2015","Norte","AM","1301407",0,42.9,0,7.1,50,0
"2015","Norte","AM","1301407",20,16,32,4,24,4
"2015","Norte","AM","1301506",39.5,30.2,18.6,4.7,2.3,4.7
"2015","Norte","AM","1301506",0,57.1,0,0,14.3,28.6
"2015","Norte","AM","1301506",47.2,25,22.2,5.6,0,0
"2015","Norte","AM","1301605",10,4,22,16,44,4
"2015","Norte","AM","1301605",0,0,33.3,0,0,66.7
"2015","Norte","AM","1301605",10.6,4.3,21.3,17,46.8,0
"2015","Norte","AM","1301654",71.9,26.3,0,1.8,0,0
"2015","Norte","AM","1301654",0,100,0,0,0,0
"2015","Norte","AM","1301654",78.8,19.2,0,2,0,0
"2015","Norte","AM","1301704",43.3,20,25.6,2.2,6.7,2.2
"2015","Norte","AM","1301704",8.3,41.7,41.7,0,0,8.3
"2015","Norte","AM","1301704",48.7,16.7,23.1,2.6,7.7,1.2
"2015","Norte","AM","1301803",65.9,26.8,0,0,7.3,0
"2015","Norte","AM","1301803",0,80,0,0,20,0
"2015","Norte","AM","1301803",75,19.4,0,0,5.6,0
"2015","Norte","AM","1301852",10.6,16.7,22.7,9.1,33.3,7.6
"2015","Norte","AM","1301852",0,36.4,27.3,9.1,27.2,0
"2015","Norte","AM","1301852",12.7,12.7,21.8,9.1,34.5,9.2
"2015","Norte","AM","1301902",25.9,5.9,29.6,14.1,19.3,5.2
"2015","Norte","AM","1301902",0,33.3,46.7,0,6.7,13.3
"2015","Norte","AM","1301902",29.2,2.5,27.5,15.8,20.8,4.2
"2015","Norte","AM","1301951",0,46.2,33.3,15.4,5.1,0
"2015","Norte","AM","1301951",0,50,0,25,25,0
"2015","Norte","AM","1301951",0,45.7,37.1,14.3,2.9,0
"2015","Norte","AM","1302009",52.4,9.5,19,14.3,4.8,0
"2015","Norte","AM","1302009",33.3,0,33.3,0,33.4,0
"2015","Norte","AM","1302009",55.6,11.1,16.7,16.6,0,0
"2015","Norte","AM","1302108",2.9,8.8,2.9,32.4,53,0
"2015","Norte","AM","1302108",0,66.7,0,0,33.3,0
"2015","Norte","AM","1302108",3.2,3.2,3.2,35.5,54.9,0
"2015","Norte","AM","1302207",20,53.3,16.7,0,10,0
"2015","Norte","AM","1302207",0,50,0,0,50,0
"2015","Norte","AM","1302207",21.4,53.6,17.9,0,7.1,0
"2015","Norte","AM","1302306",14.1,25,8.7,46.7,5.5,0
"2015","Norte","AM","1302306",0,33.3,16.7,16.7,33.3,0
"2015","Norte","AM","1302306",15.1,24.4,8.1,48.8,3.6,0
"2015","Norte","AM","1302405",27.2,7.9,46.4,4.6,13.2,0.7
"2015","Norte","AM","1302405",0,80,0,0,10,10
"2015","Norte","AM","1302405",29.1,2.8,49.6,5,13.5,0
"2015","Norte","AM","1302504",52.1,22.9,10,7.1,7.1,0.8
"2015","Norte","AM","1302504",6.7,80,6.7,0,6.6,0
"2015","Norte","AM","1302504",57.6,16,10.4,8,7.2,0.8
"2015","Norte","AM","1302553",12.2,43.9,26.8,17.1,0,0
"2015","Norte","AM","1302553",0,50,25,25,0,0
"2015","Norte","AM","1302553",13.5,43.2,27,16.3,0,0
"2015","Norte","AM","1302603",0.6,57.9,22,4.2,11,4.3
"2015","Norte","AM","1302603",0.7,60.2,19.7,3.6,11.2,4.6
"2015","Norte","AM","1302603",0,47.1,33.3,6.9,10.3,2.4
"2015","Norte","AM","1302702",44.9,14.1,28.8,3.8,8.4,0
"2015","Norte","AM","1302702",7.1,35.7,42.9,0,14.3,0
"2015","Norte","AM","1302702",48.6,12,27.5,4.2,7.7,0
"2015","Norte","AM","1302801",15.8,9.5,25.3,10.5,38.9,0
"2015","Norte","AM","1302801",0,50,0,0,50,0
"2015","Norte","AM","1302801",16.5,7.7,26.4,11,38.4,0
"2015","Norte","AM","1302900",8.7,7.5,66.5,13.3,4,0
"2015","Norte","AM","1302900",0,58.3,33.3,0,8.4,0
"2015","Norte","AM","1302900",9.3,3.7,68.9,14.3,3.8,0
"2015","Norte","AM","1303007",46.6,19,15.5,10.3,8.6,0
"2015","Norte","AM","1303007",0,66.7,33.3,0,0,0
"2015","Norte","AM","1303007",49.1,16.4,14.5,10.9,9.1,0
"2015","Norte","AM","1303106",25.4,8.5,49.2,5.1,11.8,0
"2015","Norte","AM","1303106",33.3,0,33.3,16.7,16.7,0
"2015","Norte","AM","1303106",24.5,9.4,50.9,3.8,11.4,0
"2015","Norte","AM","1303205",5.3,0,15.8,10.5,68.4,0
"2015","Norte","AM","1303205",25,0,25,0,50,0
"2015","Norte","AM","1303205",0,0,13.3,13.3,73.4,0
"2015","Norte","AM","1303304",70.3,17.2,4.7,1.6,6.2,0
"2015","Norte","AM","1303304",0,60,20,0,20,0
"2015","Norte","AM","1303304",76.3,13.6,3.4,1.7,5,0
"2015","Norte","AM","1303403",13,35.6,30.8,1.4,17.8,1.4
"2015","Norte","AM","1303403",6.9,69,6.9,0,13.8,3.4
"2015","Norte","AM","1303403",14.5,27.4,36.8,1.7,18.8,0.8
"2015","Norte","AM","1303502",83.1,14.1,1.4,0,1.4,0
"2015","Norte","AM","1303502",0,80,0,0,20,0
"2015","Norte","AM","1303502",89.4,9.1,1.5,0,0,0
"2015","Norte","AM","1303536",4.2,25,8.3,4.2,33.3,25
"2015","Norte","AM","1303536",0,71.4,0,14.3,14.3,0
"2015","Norte","AM","1303536",5.9,5.9,11.8,0,41.2,35.2
"2015","Norte","AM","1303569",25,31.3,12.5,6.3,0,24.9
"2015","Norte","AM","1303569",14.3,42.9,28.6,0,0,14.2
"2015","Norte","AM","1303569",33.3,22.2,0,11.1,0,33.4
"2015","Norte","AM","1303601",44.7,26.3,15.8,10.5,0,2.7
"2015","Norte","AM","1303601",50,25,0,0,0,25
"2015","Norte","AM","1303601",44.1,26.5,17.6,11.8,0,0
"2015","Norte","AM","1303700",35.3,26.5,8.8,8.8,17.6,3
"2015","Norte","AM","1303700",0,66.7,16.7,0,16.6,0
"2015","Norte","AM","1303700",42.9,17.9,7.1,10.7,17.9,3.5
"2015","Norte","AM","1303809",38,5.6,38,17.1,0.9,0.4
"2015","Norte","AM","1303809",33.3,0,33.3,0,0,33.4
"2015","Norte","AM","1303809",38.1,5.6,38.1,17.3,0.9,0
"2015","Norte","AM","1303908",46.4,7.2,10.1,10.1,21.7,4.5
"2015","Norte","AM","1303908",0,0,0,0,33.3,66.7
"2015","Norte","AM","1303908",48.5,7.6,10.6,10.6,21.2,1.5
"2015","Norte","AM","1303957",0,17.6,76.5,5.9,0,0
"2015","Norte","AM","1303957",0,0,50,50,0,0
"2015","Norte","AM","1303957",0,20,80,0,0,0
"2015","Norte","AM","1304005",10,60,30,0,0,0
"2015","Norte","AM","1304005",0,0,100,0,0,0
"2015","Norte","AM","1304005",12.5,75,12.5,0,0,0
"2015","Norte","AM","1304062",32.7,16.4,18.2,16.4,7.3,9
"2015","Norte","AM","1304062",0,40,20,0,10,30
"2015","Norte","AM","1304062",40,11.1,17.8,20,6.7,4.4
"2015","Norte","AM","1304104",53.1,17.3,22.2,4.9,1.2,1.3
"2015","Norte","AM","1304104",0,66.7,16.7,0,0,16.6
"2015","Norte","AM","1304104",57.3,13.3,22.7,5.3,1.4,0
"2015","Norte","AM","1304203",10.7,8.3,16.7,23.8,33.3,7.2
"2015","Norte","AM","1304203",6.3,25,25,0,12.5,31.2
"2015","Norte","AM","1304203",11.8,4.4,14.7,29.4,38.2,1.5
"2015","Norte","AM","1304237",24,12,4,28,28,4
"2015","Norte","AM","1304237",16.7,16.7,16.7,0,49.9,0
"2015","Norte","AM","1304237",25,11.4,2.3,31.8,25,4.5
"2015","Norte","AM","1304260",5.7,30.2,17,35.8,7.5,3.8
"2015","Norte","AM","1304260",20,20,40,0,0,20
"2015","Norte","AM","1304260",4.2,31.3,14.6,39.6,8.3,2
"2015","Norte","AM","1304302",44.8,17.2,20.7,6.9,10.4,0
"2015","Norte","AM","1304302",0,20,20,20,40,0
"2015","Norte","AM","1304302",54.2,16.7,20.8,4.2,4.1,0
"2015","Norte","AM","1304401",48.4,16.1,35.5,0,0,0
"2015","Norte","AM","1304401",25,25,50,0,0,0
"2015","Norte","AM","1304401",51.9,14.8,33.3,0,0,0
"2015","Norte","RR","1400027",61.1,16.7,11.1,0,11.1,0
"2015","Norte","RR","1400027",0,100,0,0,0,0
"2015","Norte","RR","1400027",64.7,11.8,11.8,0,11.7,0
"2015","Norte","RR","1400050",62.5,31.3,6.2,0,0,0
"2015","Norte","RR","1400050",50,50,0,0,0,0
"2015","Norte","RR","1400050",64.3,28.6,7.1,0,0,0
"2015","Norte","RR","1400100",25.5,45.9,20.4,0,6.1,2.1
"2015","Norte","RR","1400100",28.4,37,24.7,0,7.4,2.5
"2015","Norte","RR","1400100",11.8,88.2,0,0,0,0
"2015","Norte","RR","1400159",47.1,23.5,29.4,0,0,0
"2015","Norte","RR","1400159",0,33.3,66.7,0,0,0
"2015","Norte","RR","1400159",57.1,21.4,21.5,0,0,0
"2015","Norte","RR","1400175",69.4,22.2,8.4,0,0,0
"2015","Norte","RR","1400175",0,100,0,0,0,0
"2015","Norte","RR","1400175",71.4,20,8.6,0,0,0
"2015","Norte","RR","1400209",18.2,31.8,36.4,4.5,9.1,0
"2015","Norte","RR","1400209",0,33.3,50,0,16.7,0
"2015","Norte","RR","1400209",25,31.3,31.3,6.3,6.1,0
"2015","Norte","RR","1400233",62.5,31.3,6.2,0,0,0
"2015","Norte","RR","1400233",0,50,50,0,0,0
"2015","Norte","RR","1400233",71.4,28.6,0,0,0,0
"2015","Norte","RR","1400282",16.7,83.3,0,0,0,0
"2015","Norte","RR","1400282",0,100,0,0,0,0
"2015","Norte","RR","1400282",50,50,0,0,0,0
"2015","Norte","RR","1400308",50,43.8,6.2,0,0,0
"2015","Norte","RR","1400308",0,80,20,0,0,0
