"ano","regiao","uf","municipio","salario_medio","salario_medio_pad"
"2015","Norte","RO","1100403",2097.658,2758.729
"2015","Norte","RO","1100452",2279.565,2936.777
"2015","Norte","RO","1100452",2365.425,2989.575
"2015","Norte","RO","1100452",2114.833,2829.542
"2015","Norte","RO","1100502",1952.846,2385.849
"2015","Norte","RO","1100502",1959.599,2388.826
"2015","Norte","RO","1100502",1883.662,2354.578
"2015","Norte","RO","1100601",2164.444,3111.369
"2015","Norte","RO","1100601",2139.583,3068.148
"2015","Norte","RO","1100601",2414.787,3558.634
"2015","Norte","RO","1100700",2283.681,2354.038
"2015","Norte","RO","1100700",2314.1,2379.246
"2015","Norte","RO","1100700",2074.927,2177.471
"2015","Norte","RO","1100809",2587.208,3170.819
"2015","Norte","RO","1100809",2638.333,3254.882
"2015","Norte","RO","1100809",2417.408,2899.387
"2015","Norte","RO","1100908",2033.756,3099.056
"2015","Norte","RO","1100908",2057.659,3108.072
"2015","Norte","RO","1100908",NA,NA
"2015","Norte","RO","1100924",2245.055,2284.473
"2015","Norte","RO","1100924",2511.918,2582.821
"2015","Norte","RO","1100924",1793.488,1793.488
"2015","Norte","RO","1100940",2647.993,3069.645
"2015","Norte","RO","1100940",2743.384,3151.277
"2015","Norte","RO","1100940",2206.426,2671.359
"2015","Norte","RO","1101005",2210.498,2479.725
"2015","Norte","RO","1101005",2212.564,2498.541
"2015","Norte","RO","1101005",2172.391,2172.391
"2015","Norte","RO","1101104",2234.963,2591.282
"2015","Norte","RO","1101104",2231.381,2772.297
"2015","Norte","RO","1101104",2238.772,2423.631
"2015","Norte","RO","1101203",2647.028,2683.184
"2015","Norte","RO","1101203",2725.979,2767.38
"2015","Norte","RO","1101203",1930.834,1930.834
"2015","Norte","RO","1101302",2151.968,2746.155
"2015","Norte","RO","1101302",2173.776,2767.9
"2015","Norte","RO","1101302",NA,NA
"2015","Norte","RO","1101401",1703.196,1946.995
"2015","Norte","RO","1101401",1784.031,2131.101
"2015","Norte","RO","1101401",1559.242,1655.57
"2015","Norte","RO","1101435",2448.662,3028.608
"2015","Norte","RO","1101435",2483.454,3056.559
"2015","Norte","RO","1101435",NA,NA
"2015","Norte","RO","1101450",1945.422,2506.794
"2015","Norte","RO","1101450",1971.058,2516.052
"2015","Norte","RO","1101450",1745.85,2428.266
"2015","Norte","RO","1101468",2402.163,2316.252
"2015","Norte","RO","1101468",2390.776,2313.035
"2015","Norte","RO","1101468",NA,NA
"2015","Norte","RO","1101476",2114.947,2680.304
"2015","Norte","RO","1101476",2142.924,2705.106
"2015","Norte","RO","1101476",NA,NA
"2015","Norte","RO","1101484",2128.329,2447.144
"2015","Norte","RO","1101484",2101.551,2448.915
"2015","Norte","RO","1101484",2430.026,2430.026
"2015","Norte","RO","1101492",1999.87,2599.92
"2015","Norte","RO","1101492",1968.348,2633.873
"2015","Norte","RO","1101492",2155.938,2456.767
"2015","Norte","RO","1101500",2337.316,2766.499
"2015","Norte","RO","1101500",2342.585,2781.378
"2015","Norte","RO","1101500",2241.008,2509.929
"2015","Norte","RO","1101559",1956.918,2601.532
"2015","Norte","RO","1101559",2014.142,2718.225
"2015","Norte","RO","1101559",1331.855,1522.12
"2015","Norte","RO","1101609",2073.479,2314.392
"2015","Norte","RO","1101609",2084.709,2346.529
"2015","Norte","RO","1101609",2001.547,2120.641
"2015","Norte","RO","1101708",2699.923,2699.923
"2015","Norte","RO","1101708",2801.125,2801.125
"2015","Norte","RO","1101708",1741.034,1741.034
"2015","Norte","RO","1101757",2558.284,3287.897
"2015","Norte","RO","1101757",2580.844,3290.313
"2015","Norte","RO","1101757",2448.292,3275.531
"2015","Norte","RO","1101807",1905.406,3053.91
"2015","Norte","RO","1101807",1904.183,3074.934
"2015","Norte","RO","1101807",NA,NA
"2015","Norte","AC","1200013",2505.697,2302.236
"2015","Norte","AC","1200013",2584.392,2363.95
"2015","Norte","AC","1200013",NA,NA
"2015","Norte","AC","1200054",1839.724,1714.69
"2015","Norte","AC","1200054",2593.946,2496.094
"2015","Norte","AC","1200054",1233.969,1121.79
"2015","Norte","AC","1200104",1546.017,1405.47
"2015","Norte","AC","1200104",1741.225,1582.932
"2015","Norte","AC","1200104",1274.356,1158.506
"2015","Norte","AC","1200138",NA,NA
"2015","Norte","AC","1200138",2086.417,3233.975
"2015","Norte","AC","1200138",NA,NA
"2015","Norte","AC","1200179",NA,NA
"2015","Norte","AC","1200179",1920.661,1881.215
"2015","Norte","AC","1200179",NA,NA
"2015","Norte","AC","1200203",1486.946,1352.246
"2015","Norte","AC","1200203",1504.457,1368.598
"2015","Norte","AC","1200203",1467.098,1333.726
"2015","Norte","AC","1200252",1967.273,3087.693
"2015","Norte","AC","1200252",1982.43,3099.445
"2015","Norte","AC","1200252",1892.945,3028.713
"2015","Norte","AC","1200302",2006.621,2237.001
"2015","Norte","AC","1200302",2321.139,2414.031
"2015","Norte","AC","1200302",NA,NA
"2015","Norte","AC","1200328",NA,NA
"2015","Norte","AC","1200328",1355.175,1231.977
"2015","Norte","AC","1200328",NA,NA
"2015","Norte","AC","1200336",NA,NA
"2015","Norte","AC","1200336",2089.671,3344.595
"2015","Norte","AC","1200336",NA,NA
"2015","Norte","AC","1200344",1868.874,2990.199
"2015","Norte","AC","1200344",2083.722,3333.955
"2015","Norte","AC","1200344",1353.24,2165.184
"2015","Norte","AC","1200351",1625.516,1477.742
"2015","Norte","AC","1200351",2061.933,1874.484
"2015","Norte","AC","1200351",1321.364,1201.24
"2015","Norte","AC","1200385",1861.231,1692.028
"2015","Norte","AC","1200385",1927.546,1752.315
"2015","Norte","AC","1200385",NA,NA
"2015","Norte","AC","1200393",1187.955,1079.959
"2015","Norte","AC","1200393",1423.573,1294.157
"2015","Norte","AC","1200393",1142.34,1038.491
"2015","Norte","AC","1200401",2538.425,3816.332
"2015","Norte","AC","1200401",2560.482,3851.898
"2015","Norte","AC","1200401",2215.029,3299.927
"2015","Norte","AC","1200427",NA,NA
"2015","Norte","AC","1200427",1984.759,1804.326
"2015","Norte","AC","1200427",NA,NA
"2015","Norte","AC","1200435",NA,NA
"2015","Norte","AC","1200435",2029.662,2161.996
"2015","Norte","AC","1200435",NA,NA
"2015","Norte","AC","1200450",2217.794,3524.357
"2015","Norte","AC","1200450",2268.994,3601.247
"2015","Norte","AC","1200450",NA,NA
"2015","Norte","AC","1200500",1400.265,1272.968
"2015","Norte","AC","1200500",1758.354,1598.504
"2015","Norte","AC","1200500",943.2058,857.4598
"2015","Norte","AC","1200609",2405.693,2186.994
"2015","Norte","AC","1200609",2890.461,2627.691
"2015","Norte","AC","1200609",1688.965,1535.423
"2015","Norte","AC","1200708",NA,NA
"2015","Norte","AC","1200708",1838.326,1838.326
"2015","Norte","AC","1200708",NA,NA
"2015","Norte","AC","1200807",2757.89,3799.875
"2015","Norte","AC","1200807",3173.959,4152.855
"2015","Norte","AC","1200807",NA,NA
"2015","Norte","AM","1300029",NA,NA
"2015","Norte","AM","1300029",NA,NA
"2015","Norte","AM","1300029",NA,NA
"2015","Norte","AM","1300060",1308.458,1985.483
"2015","Norte","AM","1300060",1273.632,1994.813
"2015","Norte","AM","1300060",1504.792,1942.137
"2015","Norte","AM","1300086",1306.484,1302.343
"2015","Norte","AM","1300086",1279.884,1279.884
"2015","Norte","AM","1300086",1335.168,1326.402
"2015","Norte","AM","1300102",1584.543,1582.881
"2015","Norte","AM","1300102",1616.098,1613.359
"2015","Norte","AM","1300102",1533.382,1533.382
"2015","Norte","AM","1300144",1643.308,3210.081
"2015","Norte","AM","1300144",1681.308,3335.523
"2015","Norte","AM","1300144",1350.759,2359.678
"2015","Norte","AM","1300201",1757.115,3384.736
"2015","Norte","AM","1300201",1715.442,3178.242
"2015","Norte","AM","1300201",1767.772,3440.203
"2015","Norte","AM","1300300",NA,NA
"2015","Norte","AM","1300300",2067.61,3895.845
"2015","Norte","AM","1300300",NA,NA
"2015","Norte","AM","1300409",1508.531,2705.184
"2015","Norte","AM","1300409",1664.789,2969.693
"2015","Norte","AM","1300409",NA,NA
"2015","Norte","AM","1300508",1560.376,1574.772
"2015","Norte","AM","1300508",1723.212,1723.212
"2015","Norte","AM","1300508",NA,NA
"2015","Norte","AM","1300607",1644.526,3239.47
"2015","Norte","AM","1300607",1770.893,3472.223
"2015","Norte","AM","1300607",1502.986,2976.181
"2015","Norte","AM","1300631",NA,NA
"2015","Norte","AM","1300631",NA,NA
"2015","Norte","AM","1300631",NA,NA
"2015","Norte","AM","1300680",1812.599,3203.695
"2015","Norte","AM","1300680",1970.087,3442.706
"2015","Norte","AM","1300680",NA,NA
"2015","Norte","AM","1300706",1214.36,1214.36
"2015","Norte","AM","1300706",1245.892,1245.892
"2015","Norte","AM","1300706",NA,NA
"2015","Norte","AM","1300805",NA,NA
"2015","Norte","AM","1300805",NA,NA
"2015","Norte","AM","1300805",NA,NA
"2015","Norte","AM","1300839",1057.447,1418.987
"2015","Norte","AM","1300839",1170.408,1448.66
"2015","Norte","AM","1300839",916.7284,1374.219
"2015","Norte","AM","1300904",NA,NA
"2015","Norte","AM","1300904",NA,NA
"2015","Norte","AM","1300904",NA,NA
"2015","Norte","AM","1301001",1734.219,1734.219
"2015","Norte","AM","1301001",1719.421,1719.421
"2015","Norte","AM","1301001",NA,NA
"2015","Norte","AM","1301100",2183.249,4179.684
"2015","Norte","AM","1301100",2226.175,4290.468
"2015","Norte","AM","1301100",1906.764,3500.066
"2015","Norte","AM","1301159",1497.285,2921.813
"2015","Norte","AM","1301159",1510.593,2938.174
"2015","Norte","AM","1301159",1398.402,2796.804
"2015","Norte","AM","1301209",830.1277,829.7418
"2015","Norte","AM","1301209",830.5782,828.9256
"2015","Norte","AM","1301209",NA,NA
"2015","Norte","AM","1301308",1405.108,1404.729
"2015","Norte","AM","1301308",1504.202,1503.389
"2015","Norte","AM","1301308",1306.465,1306.465
"2015","Norte","AM","1301407",NA,NA
"2015","Norte","AM","1301407",859.7196,1563.127
"2015","Norte","AM","1301407",NA,NA
"2015","Norte","AM","1301506",1570.2,2070.312
"2015","Norte","AM","1301506",1607.886,1838.713
"2015","Norte","AM","1301506",1518.012,2539.494
"2015","Norte","AM","1301605",1414.285,1414.285
"2015","Norte","AM","1301605",1328.356,1328.356
"2015","Norte","AM","1301605",1509.89,1509.89
"2015","Norte","AM","1301654",NA,NA
"2015","Norte","AM","1301654",1344.803,1375.758
"2015","Norte","AM","1301654",NA,NA
"2015","Norte","AM","1301704",2206.773,3251.329
"2015","Norte","AM","1301704",2447.928,3355.913
"2015","Norte","AM","1301704",1496.607,2826.975
"2015","Norte","AM","1301803",NA,NA
"2015","Norte","AM","1301803",1538.295,1538.295
"2015","Norte","AM","1301803",NA,NA
"2015","Norte","AM","1301852",1536.292,2948.547
"2015","Norte","AM","1301852",1604.061,3122.662
"2015","Norte","AM","1301852",1339.585,2469.888
"2015","Norte","AM","1301902",1734.557,1734.987
"2015","Norte","AM","1301902",1745.511,1746.172
"2015","Norte","AM","1301902",1713.797,1713.797
"2015","Norte","AM","1301951",NA,NA
"2015","Norte","AM","1301951",1263.598,1762.187
"2015","Norte","AM","1301951",NA,NA
"2015","Norte","AM","1302009",NA,NA
"2015","Norte","AM","1302009",NA,NA
"2015","Norte","AM","1302009",NA,NA
"2015","Norte","AM","1302108",NA,NA
"2015","Norte","AM","1302108",1089.04,1433.772
"2015","Norte","AM","1302108",NA,NA
"2015","Norte","AM","1302207",1541.804,1551.012
"2015","Norte","AM","1302207",1631.517,1631.517
"2015","Norte","AM","1302207",1476.27,1491.595
"2015","Norte","AM","1302306",NA,NA
"2015","Norte","AM","1302306",NA,NA
"2015","Norte","AM","1302306",NA,NA
"2015","Norte","AM","1302405",1443.756,1893.501
"2015","Norte","AM","1302405",1593.093,1707.396
"2015","Norte","AM","1302405",1353.087,2053.505
"2015","Norte","AM","1302504",2467.215,3462.243
"2015","Norte","AM","1302504",2800.651,4427.014
"2015","Norte","AM","1302504",1159.071,1129.282
"2015","Norte","AM","1302553",1792.343,2931.61
"2015","Norte","AM","1302553",1839.368,2938.239
"2015","Norte","AM","1302553",NA,NA
"2015","Norte","AM","1302603",2720.006,3626.546
"2015","Norte","AM","1302603",2711.954,3615.805
"2015","Norte","AM","1302603",2945.088,3926.784
"2015","Norte","AM","1302702",NA,NA
"2015","Norte","AM","1302702",1984.75,2444.595
"2015","Norte","AM","1302702",NA,NA
"2015","Norte","AM","1302801",NA,NA
"2015","Norte","AM","1302801",1522.462,1617.858
"2015","Norte","AM","1302801",NA,NA
"2015","Norte","AM","1302900",1047.452,1952.801
"2015","Norte","AM","1302900",1054.802,1865.637
"2015","Norte","AM","1302900",1039.98,2051.62
"2015","Norte","AM","1303007",1637.814,2425.911
"2015","Norte","AM","1303007",1786.622,2984.6
"2015","Norte","AM","1303007",1310.219,1553.147
"2015","Norte","AM","1303106",NA,NA
"2015","Norte","AM","1303106",NA,NA
"2015","Norte","AM","1303106",NA,NA
"2015","Norte","AM","1303205",1170.712,2198.013
"2015","Norte","AM","1303205",1233.905,2309.655
"2015","Norte","AM","1303205",1082.128,2040.367
"2015","Norte","AM","1303304",1358.634,2669.284
"2015","Norte","AM","1303304",1410.96,2790.606
"2015","Norte","AM","1303304",1299.386,2533.843
"2015","Norte","AM","1303403",1453.585,1453.585
"2015","Norte","AM","1303403",1524.27,1524.27
"2015","Norte","AM","1303403",1151.504,1151.504
"2015","Norte","AM","1303502",1552.789,2643.238
"2015","Norte","AM","1303502",1622.989,3148.355
"2015","Norte","AM","1303502",NA,NA
"2015","Norte","AM","1303536",2004.478,2896.98
"2015","Norte","AM","1303536",2048.041,2966.991
"2015","Norte","AM","1303536",1713.034,2437.016
"2015","Norte","AM","1303569",1356.512,1388.438
"2015","Norte","AM","1303569",1418.972,1433.445
"2015","Norte","AM","1303569",1273.93,1327.076
"2015","Norte","AM","1303601",NA,NA
"2015","Norte","AM","1303601",NA,NA
"2015","Norte","AM","1303601",NA,NA
"2015","Norte","AM","1303700",NA,NA
"2015","Norte","AM","1303700",1712.805,3359.68
"2015","Norte","AM","1303700",NA,NA
"2015","Norte","AM","1303809",1414.847,2823.644
"2015","Norte","AM","1303809",1606.572,3196.753
"2015","Norte","AM","1303809",1364.205,2724.719
"2015","Norte","AM","1303908",1932.831,3832.685
"2015","Norte","AM","1303908",2096.837,4193.675
"2015","Norte","AM","1303908",1876.211,3709.488
"2015","Norte","AM","1303957",1536.585,1536.585
"2015","Norte","AM","1303957",1581.893,1581.893
"2015","Norte","AM","1303957",1403.441,1403.441
"2015","Norte","AM","1304005",1519.034,1380.94
"2015","Norte","AM","1304005",1523.845,1385.314
"2015","Norte","AM","1304005",1497.117,1361.015
"2015","Norte","AM","1304062",NA,NA
"2015","Norte","AM","1304062",NA,NA
"2015","Norte","AM","1304062",NA,NA
"2015","Norte","AM","1304104",NA,NA
"2015","Norte","AM","1304104",2590.064,3453.419
"2015","Norte","AM","1304104",NA,NA
"2015","Norte","AM","1304203",1605.591,1591.048
"2015","Norte","AM","1304203",1654.027,1645.515
"2015","Norte","AM","1304203",1512.041,1487.053
"2015","Norte","AM","1304237",NA,NA
"2015","Norte","AM","1304237",1990.483,3563.382
"2015","Norte","AM","1304237",NA,NA
"2015","Norte","AM","1304260",957.7415,1873.949
"2015","Norte","AM","1304260",1154.715,2290.671
"2015","Norte","AM","1304260",887.4349,1727.953
"2015","Norte","AM","1304302",NA,NA
"2015","Norte","AM","1304302",NA,NA
"2015","Norte","AM","1304302",NA,NA
"2015","Norte","AM","1304401",2080.698,1982.854
"2015","Norte","AM","1304401",2092.793,1989.685
"2015","Norte","AM","1304401",NA,NA
"2015","Norte","RR","1400027",1696.647,1542.406
"2015","Norte","RR","1400027",1844.64,1676.945
"2015","Norte","RR","1400027",1659.643,1508.766
"2015","Norte","RR","1400050",1816.959,2422.612
"2015","Norte","RR","1400050",2055.802,2741.07
"2015","Norte","RR","1400050",1648.825,2198.433
"2015","Norte","RR","1400100",2425.2,3748.798
"2015","Norte","RR","1400100",2460.092,3846.8
"2015","Norte","RR","1400100",2232.432,3245.432
"2015","Norte","RR","1400159",2511.707,2292.622
"2015","Norte","RR","1400159",2482.506,2256.823
"2015","Norte","RR","1400159",2544.996,2333.788
"2015","Norte","RR","1400175",NA,NA
"2015","Norte","RR","1400175",NA,NA
"2015","Norte","RR","1400175",NA,NA
"2015","Norte","RR","1400209",2275.203,2077.069
"2015","Norte","RR","1400209",2250.247,2058.952
"2015","Norte","RR","1400209",2321.536,2110.487
"2015","Norte","RR","1400233",NA,NA
"2015","Norte","RR","1400233",NA,NA
"2015","Norte","RR","1400233",NA,NA
"2015","Norte","RR","1400282",1715.707,1712.775
"2015","Norte","RR","1400282",1735.943,1735.943
"2015","Norte","RR","1400282",1686.519,1679.498
"2015","Norte","RR","1400308",1912.851,1782.742
"2015","Norte","RR","1400308",1950.359,1820.213
"2015","Norte","RR","1400308",1738.765,1610.172
"2015","Norte","RR","1400407",1460.012,1463.957
"2015","Norte","RR","1400407",1843.504,1864.084
"2015","Norte","RR","1400407",1282.446,1280.948
"2015","Norte","RR","1400456",2310.671,3893.728
"2015","Norte","RR","1400456",2697.81,4506.1
"2015","Norte","RR","1400456",2122.944,3592.854
"2015","Norte","RR","1400472",2077.27,2313.785
"2015","Norte","RR","1400472",2106.322,2356.214
"2015","Norte","RR","1400472",1999.06,2201.344
"2015","Norte","RR","1400506",1778.926,2619.699
"2015","Norte","RR","1400506",1795.463,2629.866
"2015","Norte","RR","1400506",1717.944,2581.238
"2015","Norte","RR","1400605",2413.433,2194.03
"2015","Norte","RR","1400605",2486.021,2260.019
"2015","Norte","RR","1400605",2344.632,2131.484
"2015","Norte","RR","1400704",1868.252,1700.228
"2015","Norte","RR","1400704",1968.165,1789.241
"2015","Norte","RR","1400704",1852.533,1686.206
"2015","Norte","PA","1500107",2024.908,2123.096
"2015","Norte","PA","1500107",2354.922,2413.033
"2015","Norte","PA","1500107",1739.246,1861.019
"2015","Norte","PA","1500131",1975.054,1795.504
"2015","Norte","PA","1500131",2204.655,2004.231
"2015","Norte","PA","1500131",1468.289,1334.808
"2015","Norte","PA","1500206",3250.01,3471.377
"2015","Norte","PA","1500206",3468.856,3632.476
"2015","Norte","PA","1500206",2817.968,3133.642
"2015","Norte","PA","1500305",2471.409,2471.409
"2015","Norte","PA","1500305",2710.264,2710.264
"2015","Norte","PA","1500305",1993.495,1993.495
"2015","Norte","PA","1500347",2334.525,3363.462
"2015","Norte","PA","1500347",2941.785,4015.831
"2015","Norte","PA","1500347",1441.008,2260.44
"2015","Norte","PA","1500404",2195.686,2195.451
"2015","Norte","PA","1500404",2482.22,2482.22
"2015","Norte","PA","1500404",1902.774,1902.362
"2015","Norte","PA","1500503",2840.128,4098.69
"2015","Norte","PA","1500503",3222.639,5277.854
"2015","Norte","PA","1500503",2707.35,3752.301
"2015","Norte","PA","1500602",3154.432,2867.666
"2015","Norte","PA","1500602",3307.9,3007.182
"2015","Norte","PA","1500602",2781.293,2528.448
"2015","Norte","PA","1500701",2604.676,2610.103
"2015","Norte","PA","1500701",3150.379,3166.459
"2015","Norte","PA","1500701",2226.277,2226.277
"2015","Norte","PA","1500800",2983.147,4882.624
"2015","Norte","PA","1500800",3016.662,4946.923
"2015","Norte","PA","1500800",2732.488,4409.388
"2015","Norte","PA","1500859",2718.437,5305.397
"2015","Norte","PA","1500859",3372.396,6575.95
"2015","Norte","PA","1500859",2035.603,3976.376
"2015","Norte","PA","1500909",2992.986,3445.172
"2015","Norte","PA","1500909",3366.026,3879.569
"2015","Norte","PA","1500909",2467.432,2835.072
"2015","Norte","PA","1500958",2377.68,2518.985
"2015","Norte","PA","1500958",2581.401,2829.656
"2015","Norte","PA","1500958",2187.908,2247.756
"2015","Norte","PA","1501006",2784.737,2800.58
"2015","Norte","PA","1501006",3359.468,3359.468
"2015","Norte","PA","1501006",2239.674,2264.636
"2015","Norte","PA","1501105",NA,NA
"2015","Norte","PA","1501105",NA,NA
"2015","Norte","PA","1501105",NA,NA
"2015","Norte","PA","1501204",3779.117,7313.697
"2015","Norte","PA","1501204",3528.626,6929.635
"2015","Norte","PA","1501204",4036.024,7696.173
"2015","Norte","PA","1501253",NA,NA
"2015","Norte","PA","1501253",NA,NA
"2015","Norte","PA","1501253",NA,NA
"2015","Norte","PA","1501303",2996.941,4693.061
"2015","Norte","PA","1501303",3148.097,4941.18
"2015","Norte","PA","1501303",2547.213,3961.579
"2015","Norte","PA","1501402",4916.816,5796.721
"2015","Norte","PA","1501402",4895.746,5802.442
"2015","Norte","PA","1501402",NA,NA
"2015","Norte","PA","1501451",2356.815,2354.078
"2015","Norte","PA","1501451",2740.595,2740.595
"2015","Norte","PA","1501451",1757.478,1752.261
"2015","Norte","PA","1501501",2213.288,4393.862
"2015","Norte","PA","1501501",2345.486,4685.471
"2015","Norte","PA","1501501",1883.598,3682.197
"2015","Norte","PA","1501576",2244.002,2040.002
"2015","Norte","PA","1501576",2296.789,2087.99
"2015","Norte","PA","1501576",2175.495,1977.723
"2015","Norte","PA","1501600",2317.095,2106.45
"2015","Norte","PA","1501600",2396.612,2178.738
"2015","Norte","PA","1501600",2279.229,2072.027
"2015","Norte","PA","1501709",2612.663,3959.033
"2015","Norte","PA","1501709",2812.547,4222.886
"2015","Norte","PA","1501709",2117.83,3284.363
"2015","Norte","PA","1501725",2688.867,3952.913
"2015","Norte","PA","1501725",2924.594,3838.443
"2015","Norte","PA","1501725",2213.072,4294.524
"2015","Norte","PA","1501758",NA,NA
"2015","Norte","PA","1501758",2213.019,3985.246
"2015","Norte","PA","1501758",NA,NA
"2015","Norte","PA","1501782",2785.108,10882.51
"2015","Norte","PA","1501782",2928.05,11385.89
"2015","Norte","PA","1501782",2192.773,8743.523
"2015","Norte","PA","1501808",3420.987,6650.859
"2015","Norte","PA","1501808",3820.132,7380.543
"2015","Norte","PA","1501808",3001.631,5874.298
"2015","Norte","PA","1501907",2170.77,2987.031
"2015","Norte","PA","1501907",2409.313,3223.059
"2015","Norte","PA","1501907",1780.369,2570.178
"2015","Norte","PA","1501956",NA,NA
"2015","Norte","PA","1501956",NA,NA
"2015","Norte","PA","1501956",NA,NA
"2015","Norte","PA","1502004",NA,NA
"2015","Norte","PA","1502004",3722.044,3900.347
"2015","Norte","PA","1502004",NA,NA
"2015","Norte","PA","1502103",2855.553,3164.554
"2015","Norte","PA","1502103",2998.969,3390.82
"2015","Norte","PA","1502103",2668.158,2882.1
"2015","Norte","PA","1502152",3148.662,6409.222
"2015","Norte","PA","1502152",3216.579,6610.286
"2015","Norte","PA","1502152",2848.973,5565.808
"2015","Norte","PA","1502202",2649.118,2979.065
"2015","Norte","PA","1502202",2863.988,3165.211
"2015","Norte","PA","1502202",2011.782,2386.432
"2015","Norte","PA","1502301",1304.309,1304.309
"2015","Norte","PA","1502301",1526.212,1526.212
"2015","Norte","PA","1502301",1128.358,1128.358
"2015","Norte","PA","1502400",NA,NA
"2015","Norte","PA","1502400",NA,NA
"2015","Norte","PA","1502400",NA,NA
"2015","Norte","PA","1502509",3030.747,3219.345
"2015","Norte","PA","1502509",3446.354,3586.7
"2015","Norte","PA","1502509",2521.837,2748.306
"2015","Norte","PA","1502608",2136.579,2169.945
"2015","Norte","PA","1502608",2280.672,2310.624
"2015","Norte","PA","1502608",1901.834,1939.278
"2015","Norte","PA","1502707",3253.559,3255.691
"2015","Norte","PA","1502707",3320.372,3323.199
"2015","Norte","PA","1502707",3030.215,3030.215
"2015","Norte","PA","1502756",3685.565,3685.565
"2015","Norte","PA","1502756",3870.947,3870.947
"2015","Norte","PA","1502756",3446.528,3446.528
"2015","Norte","PA","1502764",1896.908,3498.651
"2015","Norte","PA","1502764",2062.883,3732.164
