"ano","regiao","uf","municipio","gestao 1","gestao 2","gestao 3","gestao 4","gestao 5","gestao 6"
"2013","Norte","TO","1713957",57.1,42.9,0,0,0,0
"2013","Norte","TO","1713957",0,100,0,0,0,0
"2013","Norte","TO","1713957",100,0,0,0,0,0
"2013","Norte","TO","1714203",20,20,20,0,20,20
"2013","Norte","TO","1714203",0,33.3,33.3,0,0,33.4
"2013","Norte","TO","1714203",50,0,0,0,50,0
"2013","Norte","TO","1714302",20,40,40,0,0,0
"2013","Norte","TO","1714302",0,100,0,0,0,0
"2013","Norte","TO","1714302",25,25,50,0,0,0
"2013","Norte","TO","1714880",0,83.3,0,16.7,0,0
"2013","Norte","TO","1714880",0,75,0,25,0,0
"2013","Norte","TO","1714880",0,100,0,0,0,0
"2013","Norte","TO","1715002",0,100,0,0,0,0
"2013","Norte","TO","1715002",0,100,0,0,0,0
"2013","Norte","TO","1715101",25,25,25,0,25,0
"2013","Norte","TO","1715101",0,50,50,0,0,0
"2013","Norte","TO","1715101",50,0,0,0,50,0
"2013","Norte","TO","1715150",0,100,0,0,0,0
"2013","Norte","TO","1715150",0,100,0,0,0,0
"2013","Norte","TO","1715259",0,100,0,0,0,0
"2013","Norte","TO","1715259",0,100,0,0,0,0
"2013","Norte","TO","1715259",0,100,0,0,0,0
"2013","Norte","TO","1715507",0,0,0,0,0,100
"2013","Norte","TO","1715507",0,0,0,0,0,100
"2013","Norte","TO","1715705",0,50,25,0,25,0
"2013","Norte","TO","1715705",0,0,0,0,100,0
"2013","Norte","TO","1715705",0,66.7,33.3,0,0,0
"2013","Norte","TO","1715754",33.3,33.3,33.3,0,0,0.1
"2013","Norte","TO","1715754",33.3,33.3,33.3,0,0,0.1
"2013","Norte","TO","1716109",35.7,7.1,42.9,0,14.3,0
"2013","Norte","TO","1716109",27.3,9.1,54.5,0,9.1,0
"2013","Norte","TO","1716109",66.7,0,0,0,33.3,0
"2013","Norte","TO","1716208",40,24,32,0,4,0
"2013","Norte","TO","1716208",0,0,50,0,50,0
"2013","Norte","TO","1716208",43.5,26.1,30.4,0,0,0
"2013","Norte","TO","1716307",0,40,20,20,20,0
"2013","Norte","TO","1716307",0,66.7,0,0,33.3,0
"2013","Norte","TO","1716307",0,0,50,50,0,0
"2013","Norte","TO","1716505",20,60,0,0,0,20
"2013","Norte","TO","1716505",0,75,0,0,0,25
"2013","Norte","TO","1716505",100,0,0,0,0,0
"2013","Norte","TO","1716604",14.3,14.3,28.6,14.3,28.5,0
"2013","Norte","TO","1716604",33.3,0,33.3,0,33.3,0.1
"2013","Norte","TO","1716604",0,25,25,25,25,0
"2013","Norte","TO","1716653",25,25,25,0,0,25
"2013","Norte","TO","1716653",50,0,50,0,0,0
"2013","Norte","TO","1716653",0,50,0,0,0,50
"2013","Norte","TO","1716703",28.6,57.1,14.3,0,0,0
"2013","Norte","TO","1716703",20,80,0,0,0,0
"2013","Norte","TO","1716703",50,0,50,0,0,0
"2013","Norte","TO","1717008",75,0,25,0,0,0
"2013","Norte","TO","1717008",50,0,50,0,0,0
"2013","Norte","TO","1717008",100,0,0,0,0,0
"2013","Norte","TO","1717206",20,40,20,20,0,0
"2013","Norte","TO","1717206",0,100,0,0,0,0
"2013","Norte","TO","1717206",33.3,0,33.3,33.3,0,0.1
"2013","Norte","TO","1717503",28.6,28.6,0,14.3,14.3,14.2
"2013","Norte","TO","1717503",66.7,0,0,0,0,33.3
"2013","Norte","TO","1717503",0,50,0,25,25,0
"2013","Norte","TO","1717800",50,25,25,0,0,0
"2013","Norte","TO","1717800",0,100,0,0,0,0
"2013","Norte","TO","1717800",57.1,14.3,28.6,0,0,0
"2013","Norte","TO","1717909",25,66.7,0,0,8.3,0
"2013","Norte","TO","1717909",25,50,0,0,25,0
"2013","Norte","TO","1717909",25,75,0,0,0,0
"2013","Norte","TO","1718006",83.3,0,16.7,0,0,0
"2013","Norte","TO","1718006",50,0,50,0,0,0
"2013","Norte","TO","1718006",100,0,0,0,0,0
"2013","Norte","TO","1718204",40.7,29.6,18.5,7.4,3.7,0.1
"2013","Norte","TO","1718204",42.9,35.7,0,14.3,7.1,0
"2013","Norte","TO","1718204",38.5,23.1,38.4,0,0,0
"2013","Norte","TO","1718303",7.7,0,7.7,15.4,53.8,15.4
"2013","Norte","TO","1718303",0,0,0,0,66.7,33.3
"2013","Norte","TO","1718303",10,0,10,20,50,10
"2013","Norte","TO","1718402",0,0,100,0,0,0
"2013","Norte","TO","1718402",0,0,100,0,0,0
"2013","Norte","TO","1718451",33.3,33.3,33.3,0,0,0.1
"2013","Norte","TO","1718451",33.3,33.3,33.3,0,0,0.1
"2013","Norte","TO","1718501",40,0,40,20,0,0
"2013","Norte","TO","1718501",0,0,0,100,0,0
"2013","Norte","TO","1718501",50,0,50,0,0,0
"2013","Norte","TO","1718550",0,0,0,50,0,50
"2013","Norte","TO","1718550",0,0,0,100,0,0
"2013","Norte","TO","1718550",0,0,0,0,0,100
"2013","Norte","TO","1718659",50,50,0,0,0,0
"2013","Norte","TO","1718659",50,50,0,0,0,0
"2013","Norte","TO","1718709",83.3,0,0,0,16.7,0
"2013","Norte","TO","1718709",0,0,0,0,100,0
"2013","Norte","TO","1718709",100,0,0,0,0,0
"2013","Norte","TO","1718758",28.6,28.6,28.6,14.2,0,0
"2013","Norte","TO","1718758",0,100,0,0,0,0
"2013","Norte","TO","1718758",33.3,16.7,33.3,16.7,0,0
"2013","Norte","TO","1718808",0,66.7,33.3,0,0,0
"2013","Norte","TO","1718808",0,0,100,0,0,0
"2013","Norte","TO","1718808",0,100,0,0,0,0
"2013","Norte","TO","1718840",50,0,50,0,0,0
"2013","Norte","TO","1718840",0,0,100,0,0,0
"2013","Norte","TO","1718840",100,0,0,0,0,0
"2013","Norte","TO","1718865",28.6,14.3,14.3,14.3,28.5,0
"2013","Norte","TO","1718865",0,50,0,0,50,0
"2013","Norte","TO","1718865",40,0,20,20,20,0
"2013","Norte","TO","1718881",50,0,0,0,0,50
"2013","Norte","TO","1718881",0,0,0,0,0,100
"2013","Norte","TO","1718881",100,0,0,0,0,0
"2013","Norte","TO","1718899",50,25,25,0,0,0
"2013","Norte","TO","1718899",50,50,0,0,0,0
"2013","Norte","TO","1718899",50,0,50,0,0,0
"2013","Norte","TO","1718907",50,16.7,16.7,0,0,16.6
"2013","Norte","TO","1718907",0,50,0,0,0,50
"2013","Norte","TO","1718907",75,0,25,0,0,0
"2013","Norte","TO","1719004",0,0,100,0,0,0
"2013","Norte","TO","1719004",0,0,100,0,0,0
"2013","Norte","TO","1719004",0,0,100,0,0,0
"2013","Norte","TO","1720002",60,0,40,0,0,0
"2013","Norte","TO","1720002",50,0,50,0,0,0
"2013","Norte","TO","1720002",66.7,0,33.3,0,0,0
"2013","Norte","TO","1720101",14.3,42.9,0,14.3,28.5,0
"2013","Norte","TO","1720101",0,0,0,0,100,0
"2013","Norte","TO","1720101",16.7,50,0,16.7,16.6,0
"2013","Norte","TO","1720150",50,50,0,0,0,0
"2013","Norte","TO","1720150",100,0,0,0,0,0
"2013","Norte","TO","1720150",40,60,0,0,0,0
"2013","Norte","TO","1720200",0,63.6,9.1,0,18.2,9.1
"2013","Norte","TO","1720200",0,0,0,0,0,100
"2013","Norte","TO","1720200",0,70,10,0,20,0
"2013","Norte","TO","1720259",66.7,33.3,0,0,0,0
"2013","Norte","TO","1720259",50,50,0,0,0,0
"2013","Norte","TO","1720259",75,25,0,0,0,0
"2013","Norte","TO","1720309",60,20,20,0,0,0
"2013","Norte","TO","1720309",50,0,50,0,0,0
"2013","Norte","TO","1720309",66.7,33.3,0,0,0,0
"2013","Norte","TO","1720499",25,50,12.5,12.5,0,0
"2013","Norte","TO","1720499",33.3,33.3,0,33.3,0,0.1
"2013","Norte","TO","1720499",20,60,20,0,0,0
"2013","Norte","TO","1720655",0,75,25,0,0,0
"2013","Norte","TO","1720655",0,66.7,33.3,0,0,0
"2013","Norte","TO","1720655",0,100,0,0,0,0
"2013","Norte","TO","1720804",6.7,40,0,6.7,40,6.6
"2013","Norte","TO","1720804",0,66.7,0,0,16.7,16.6
"2013","Norte","TO","1720804",11.1,22.2,0,11.1,55.6,0
"2013","Norte","TO","1720853",0,100,0,0,0,0
"2013","Norte","TO","1720853",0,100,0,0,0,0
"2013","Norte","TO","1720903",53.8,23.1,15.4,0,0,7.7
"2013","Norte","TO","1720903",0,0,50,0,0,50
"2013","Norte","TO","1720903",63.6,27.3,9.1,0,0,0
"2013","Norte","TO","1720937",100,0,0,0,0,0
"2013","Norte","TO","1720937",100,0,0,0,0,0
"2013","Norte","TO","1720978",40,60,0,0,0,0
"2013","Norte","TO","1720978",50,50,0,0,0,0
"2013","Norte","TO","1720978",0,100,0,0,0,0
"2013","Norte","TO","1721000",4.3,66.7,14.5,4.3,8.7,1.5
"2013","Norte","TO","1721000",4.7,64.1,15.6,4.7,9.4,1.5
"2013","Norte","TO","1721000",0,100,0,0,0,0
"2013","Norte","TO","1721109",33.3,33.3,33.3,0,0,0.1
"2013","Norte","TO","1721109",50,50,0,0,0,0
"2013","Norte","TO","1721109",0,0,100,0,0,0
"2013","Norte","TO","1721208",61.1,38.9,0,0,0,0
"2013","Norte","TO","1721208",45.5,54.5,0,0,0,0
"2013","Norte","TO","1721208",85.7,14.3,0,0,0,0
"2013","Norte","TO","1721257",100,0,0,0,0,0
"2013","Norte","TO","1721257",100,0,0,0,0,0
"2013","Norte","TO","1721307",33.3,66.7,0,0,0,0
"2013","Norte","TO","1721307",0,100,0,0,0,0
"2013","Norte","TO","1721307",100,0,0,0,0,0
"2013","Norte","TO","1722081",20,40,10,0,30,0
"2013","Norte","TO","1722081",0,75,0,0,25,0
"2013","Norte","TO","1722081",33.3,16.7,16.7,0,33.3,0
"2013","Norte","TO","1722107",45.5,27.3,9.1,18.1,0,0
"2013","Norte","TO","1722107",0,50,16.7,33.3,0,0
"2013","Norte","TO","1722107",100,0,0,0,0,0
"2013","Nordeste","MA","2100055",12.8,34.6,30.8,2.6,15.4,3.8
"2013","Nordeste","MA","2100055",0,50,28.3,4.3,10.9,6.5
"2013","Nordeste","MA","2100055",31.3,12.5,34.4,0,21.8,0
"2013","Nordeste","MA","2100105",9.1,31.8,4.5,22.7,31.8,0.1
"2013","Nordeste","MA","2100105",0,50,25,0,25,0
"2013","Nordeste","MA","2100105",11.1,27.8,0,27.8,33.3,0
"2013","Nordeste","MA","2100154",17.2,51.7,6.9,10.3,13.8,0.1
"2013","Nordeste","MA","2100154",16.7,50,16.7,16.6,0,0
"2013","Nordeste","MA","2100154",17.4,52.2,4.3,8.7,17.4,0
"2013","Nordeste","MA","2100204",32.8,31.1,8.2,9.8,14.8,3.3
"2013","Nordeste","MA","2100204",0,50,25,0,25,0
"2013","Nordeste","MA","2100204",35.1,29.8,7,10.5,14,3.6
"2013","Nordeste","MA","2100303",44.6,13.8,15.4,4.6,21.5,0.1
"2013","Nordeste","MA","2100303",0,33.3,0,0,66.7,0
"2013","Nordeste","MA","2100303",51.8,10.7,17.9,5.4,14.2,0
"2013","Nordeste","MA","2100402",23.5,0,0,23.5,41.2,11.8
"2013","Nordeste","MA","2100402",40,0,0,20,20,20
"2013","Nordeste","MA","2100402",16.7,0,0,25,50,8.3
"2013","Nordeste","MA","2100436",17.2,20.7,20.7,13.8,27.6,0
"2013","Nordeste","MA","2100436",0,38.5,23.1,15.4,23,0
"2013","Nordeste","MA","2100436",31.3,6.3,18.8,12.5,31.1,0
"2013","Nordeste","MA","2100477",5,8.3,28.3,11.7,38.3,8.4
"2013","Nordeste","MA","2100477",0,25,12.5,0,37.5,25
"2013","Nordeste","MA","2100477",5.8,5.8,30.8,13.5,38.5,5.6
"2013","Nordeste","MA","2100501",66.7,12.8,15.4,2.6,2.5,0
"2013","Nordeste","MA","2100501",0,40,40,0,20,0
"2013","Nordeste","MA","2100501",76.5,8.8,11.8,2.9,0,0
"2013","Nordeste","MA","2100550",29.4,23.5,29.4,5.9,11.8,0
"2013","Nordeste","MA","2100550",0,33.3,50,0,16.7,0
"2013","Nordeste","MA","2100550",45.5,18.2,18.2,9.1,9,0
"2013","Nordeste","MA","2100600",37.5,17.7,25,9.4,6.3,4.1
"2013","Nordeste","MA","2100600",9.1,27.3,27.3,9.1,9.1,18.1
"2013","Nordeste","MA","2100600",41.2,16.5,24.7,9.4,5.9,2.3
"2013","Nordeste","MA","2100709",32.1,39.6,9.4,1.9,9.4,7.6
"2013","Nordeste","MA","2100709",16.7,50,16.7,0,16.6,0
"2013","Nordeste","MA","2100709",34,38.3,8.5,2.1,8.5,8.6
"2013","Nordeste","MA","2100808",10.8,10.8,43.2,29.7,2.7,2.8
"2013","Nordeste","MA","2100808",0,33.3,33.3,16.7,16.7,0
"2013","Nordeste","MA","2100808",12.9,6.5,45.2,32.3,0,3.1
"2013","Nordeste","MA","2100832",4.5,50,31.8,4.5,4.5,4.7
"2013","Nordeste","MA","2100832",0,16.7,50,16.7,0,16.6
"2013","Nordeste","MA","2100832",6.3,62.5,25,0,6.2,0
"2013","Nordeste","MA","2100873",46.2,46.2,7.6,0,0,0
"2013","Nordeste","MA","2100873",0,60,40,0,0,0
"2013","Nordeste","MA","2100873",57.1,42.9,0,0,0,0
"2013","Nordeste","MA","2100907",31.2,40.3,11.7,6.5,7.8,2.5
"2013","Nordeste","MA","2100907",22.2,55.6,0,0,11.1,11.1
"2013","Nordeste","MA","2100907",32.4,38.2,13.2,7.4,7.4,1.4
"2013","Nordeste","MA","2100956",32.6,13.5,11.2,15.7,27,0
"2013","Nordeste","MA","2100956",10,20,10,30,30,0
"2013","Nordeste","MA","2100956",35.4,12.7,11.4,13.9,26.6,0
"2013","Nordeste","MA","2101004",48.6,18.9,23,4.1,5.4,0
"2013","Nordeste","MA","2101004",15.4,38.5,7.7,23.1,15.3,0
"2013","Nordeste","MA","2101004",55.7,14.8,26.2,0,3.3,0
"2013","Nordeste","MA","2101103",26.3,21.1,42.1,5.3,5.2,0
"2013","Nordeste","MA","2101103",50,0,0,0,50,0
"2013","Nordeste","MA","2101103",23.5,23.5,47.1,5.9,0,0
"2013","Nordeste","MA","2101202",21.7,30.4,18.3,11.3,16.5,1.8
"2013","Nordeste","MA","2101202",0,38.1,28.6,7.1,23.8,2.4
"2013","Nordeste","MA","2101202",34.2,26,12.3,13.7,12.3,1.5
"2013","Nordeste","MA","2101251",0,44.4,27.8,5.6,22.2,0
"2013","Nordeste","MA","2101251",0,40,20,20,20,0
"2013","Nordeste","MA","2101251",0,46.2,30.8,0,23,0
"2013","Nordeste","MA","2101301",10.3,41.4,3.4,10.3,34.5,0.1
"2013","Nordeste","MA","2101301",0,66.7,0,11.1,22.2,0
"2013","Nordeste","MA","2101301",15,30,5,10,40,0
"2013","Nordeste","MA","2101350",27.8,55.6,5.6,11,0,0
"2013","Nordeste","MA","2101350",25,25,25,25,0,0
"2013","Nordeste","MA","2101350",28.6,64.3,0,7.1,0,0
"2013","Nordeste","MA","2101400",44.9,21.3,24.7,0,7.9,1.2
"2013","Nordeste","MA","2101400",6.1,48.5,30.3,0,12.1,3
"2013","Nordeste","MA","2101400",67.9,5.4,21.4,0,5.3,0
"2013","Nordeste","MA","2101509",50,13.9,8.3,16.7,11.1,0
"2013","Nordeste","MA","2101509",0,28.6,0,57.1,14.3,0
"2013","Nordeste","MA","2101509",62.1,10.3,10.3,6.9,10.3,0.1
"2013","Nordeste","MA","2101608",15.6,8.2,24.6,18,23.8,9.8
"2013","Nordeste","MA","2101608",0,21.7,17.4,17.4,8.7,34.8
"2013","Nordeste","MA","2101608",19.2,5.1,26.3,18.2,27.3,3.9
"2013","Nordeste","MA","2101707",34.5,37.9,9.6,7.3,10.2,0.5
"2013","Nordeste","MA","2101707",0,30,45,10,15,0
"2013","Nordeste","MA","2101707",38.9,38.9,5.1,7,9.6,0.5
"2013","Nordeste","MA","2101731",51.1,4.3,12.8,25.5,6.3,0
"2013","Nordeste","MA","2101731",0,20,60,0,20,0
"2013","Nordeste","MA","2101731",57.1,2.4,7.1,28.6,4.8,0
"2013","Nordeste","MA","2101772",5.3,42.1,5.3,10.5,26.3,10.5
"2013","Nordeste","MA","2101772",0,85.7,0,0,14.3,0
"2013","Nordeste","MA","2101772",8.3,16.7,8.3,16.7,33.3,16.7
"2013","Nordeste","MA","2101806",50,28.6,7.1,0,14.3,0
"2013","Nordeste","MA","2101806",0,66.7,0,0,33.3,0
"2013","Nordeste","MA","2101806",63.6,18.2,9.1,0,9.1,0
"2013","Nordeste","MA","2101905",56,12,24,4,4,0
"2013","Nordeste","MA","2101905",0,60,20,0,20,0
"2013","Nordeste","MA","2101905",62.2,6.7,24.4,4.4,2.2,0.1
"2013","Nordeste","MA","2101939",44.4,0,0,33.3,16.7,5.6
"2013","Nordeste","MA","2101939",50,0,0,0,0,50
"2013","Nordeste","MA","2101939",43.8,0,0,37.5,18.7,0
"2013","Nordeste","MA","2101970",23.1,46.2,0,7.7,23,0
"2013","Nordeste","MA","2101970",0,80,0,0,20,0
"2013","Nordeste","MA","2101970",37.5,25,0,12.5,25,0
"2013","Nordeste","MA","2102002",32.7,15,20.6,16.8,14.9,0
"2013","Nordeste","MA","2102002",0,66.7,0,11.1,22.2,0
"2013","Nordeste","MA","2102002",35.7,10.2,22.4,17.3,14.3,0.1
"2013","Nordeste","MA","2102036",17.7,17.7,29,14.5,16.1,5
"2013","Nordeste","MA","2102036",7.1,57.1,28.6,0,0,7.2
"2013","Nordeste","MA","2102036",20.8,6.3,29.2,18.8,20.8,4.1
"2013","Nordeste","MA","2102077",19.6,32.6,15.2,6.5,26.1,0
"2013","Nordeste","MA","2102077",0,75,25,0,0,0
"2013","Nordeste","MA","2102077",21.4,28.6,14.3,7.1,28.6,0
"2013","Nordeste","MA","2102101",24.6,20,16.9,7.7,27.7,3.1
"2013","Nordeste","MA","2102101",21.4,14.3,21.4,7.1,35.7,0.1
"2013","Nordeste","MA","2102101",25.5,21.6,15.7,7.8,25.5,3.9
"2013","Nordeste","MA","2102150",42.1,34.2,2.6,10.5,7.9,2.7
"2013","Nordeste","MA","2102150",0,33.3,0,33.3,33.3,0.1
"2013","Nordeste","MA","2102150",45.7,34.3,2.9,8.6,5.7,2.8
"2013","Nordeste","MA","2102200",9,17.9,11.9,1.5,53.7,6
"2013","Nordeste","MA","2102200",11.1,33.3,11.1,0,33.3,11.2
"2013","Nordeste","MA","2102200",8.6,15.5,12.1,1.7,56.9,5.2
"2013","Nordeste","MA","2102309",33.3,24.2,22.7,6.1,13.6,0.1
"2013","Nordeste","MA","2102309",0,42.1,36.8,5.3,15.8,0
"2013","Nordeste","MA","2102309",46.8,17,17,6.4,12.8,0
"2013","Nordeste","MA","2102325",7.5,9,13.4,9,47.8,13.3
"2013","Nordeste","MA","2102325",0,33.3,16.7,0,16.7,33.3
"2013","Nordeste","MA","2102325",9.1,3.6,12.7,10.9,54.5,9.2
"2013","Nordeste","MA","2102358",34.8,13,26.1,13,8.7,4.4
"2013","Nordeste","MA","2102358",0,50,25,0,0,25
"2013","Nordeste","MA","2102358",42.1,5.3,26.3,15.8,10.5,0
"2013","Nordeste","MA","2102374",60,10,18,6,6,0
"2013","Nordeste","MA","2102374",0,66.7,0,0,33.3,0
"2013","Nordeste","MA","2102374",63.8,6.4,19.1,6.4,4.3,0
"2013","Nordeste","MA","2102408",65.6,18.8,3.1,3.1,6.3,3.1
"2013","Nordeste","MA","2102408",40,60,0,0,0,0
"2013","Nordeste","MA","2102408",70.4,11.1,3.7,3.7,7.4,3.7
"2013","Nordeste","MA","2102507",7.9,15.9,20.6,7.9,46,1.7
"2013","Nordeste","MA","2102507",0,50,25,0,25,0
"2013","Nordeste","MA","2102507",8.5,13.6,20.3,8.5,47.5,1.6
"2013","Nordeste","MA","2102556",23.5,35.3,17.6,5.9,17.6,0.1
"2013","Nordeste","MA","2102556",10,50,20,0,20,0
"2013","Nordeste","MA","2102556",42.9,14.3,14.3,14.3,14.2,0
"2013","Nordeste","MA","2102606",17,23.4,12.8,10.6,36.2,0
"2013","Nordeste","MA","2102606",0,57.1,14.3,0,28.6,0
"2013","Nordeste","MA","2102606",20,17.5,12.5,12.5,37.5,0
"2013","Nordeste","MA","2102705",41.8,16.4,3,16.4,22.4,0
"2013","Nordeste","MA","2102705",20,40,6.7,13.3,20,0
"2013","Nordeste","MA","2102705",48.1,9.6,1.9,17.3,23.1,0
"2013","Nordeste","MA","2102754",20.7,20.7,10.3,13.8,31,3.5
"2013","Nordeste","MA","2102754",0,12.5,0,12.5,62.5,12.5
"2013","Nordeste","MA","2102754",28.6,23.8,14.3,14.3,19,0
"2013","Nordeste","MA","2102804",34.5,30.9,9.1,9.1,16.4,0
"2013","Nordeste","MA","2102804",17.6,52.9,0,11.8,17.6,0.1
"2013","Nordeste","MA","2102804",42.1,21.1,13.2,7.9,15.7,0
"2013","Nordeste","MA","2102903",16.7,36.1,19.4,16.7,11.1,0
"2013","Nordeste","MA","2102903",0,63.6,18.2,9.1,9.1,0
"2013","Nordeste","MA","2102903",24,24,20,20,12,0
"2013","Nordeste","MA","2103000",45.9,18.5,8.5,10.4,15.8,0.9
"2013","Nordeste","MA","2103000",1.4,50,4.2,5.6,36.1,2.7
"2013","Nordeste","MA","2103000",63.1,6.4,10.2,12.3,8,0
"2013","Nordeste","MA","2103109",40,30,25,0,5,0
"2013","Nordeste","MA","2103109",0,50,0,0,50,0
"2013","Nordeste","MA","2103109",44.4,27.8,27.8,0,0,0
"2013","Nordeste","MA","2103125",8.7,30.4,8.7,17.4,30.4,4.4
"2013","Nordeste","MA","2103125",0,42.9,0,0,42.9,14.2
"2013","Nordeste","MA","2103125",12.5,25,12.5,25,25,0
"2013","Nordeste","MA","2103158",30.8,26.9,23.1,7.7,7.7,3.8
"2013","Nordeste","MA","2103158",0,50,0,25,25,0
"2013","Nordeste","MA","2103158",36.4,22.7,27.3,4.5,4.5,4.6
"2013","Nordeste","MA","2103174",31.1,34.4,11.5,9.8,13.1,0.1
"2013","Nordeste","MA","2103174",0,44.4,22.2,11.1,22.2,0.1
"2013","Nordeste","MA","2103174",36.5,32.7,9.6,9.6,11.5,0.1
"2013","Nordeste","MA","2103208",43.4,25,25,2,3.9,0.7
"2013","Nordeste","MA","2103208",0,45.2,29,3.2,19.4,3.2
"2013","Nordeste","MA","2103208",54.5,19.8,24,1.7,0,0
"2013","Nordeste","MA","2103257",13.6,22.7,9.1,4.5,45.5,4.6
"2013","Nordeste","MA","2103257",0,75,0,0,25,0
"2013","Nordeste","MA","2103257",16.7,11.1,11.1,5.6,50,5.5
"2013","Nordeste","MA","2103307",39.1,13.9,10.9,13.9,21.7,0.5
"2013","Nordeste","MA","2103307",18.3,30,5,11.7,35,0
"2013","Nordeste","MA","2103307",46.5,8.2,12.9,14.7,17.1,0.6
"2013","Nordeste","MA","2103406",17.1,19.5,26.8,12.2,17.1,7.3
"2013","Nordeste","MA","2103406",0,11.8,29.4,23.5,23.5,11.8
"2013","Nordeste","MA","2103406",29.2,25,25,4.2,12.5,4.1
"2013","Nordeste","MA","2103505",33.8,24.6,32.3,3.1,4.6,1.6
"2013","Nordeste","MA","2103505",12.5,18.8,43.8,6.3,12.5,6.1
"2013","Nordeste","MA","2103505",40.8,26.5,28.6,2,2,0.1
"2013","Nordeste","MA","2103554",31.8,25,18.2,22.7,2.3,0
"2013","Nordeste","MA","2103554",0,60,20,0,20,0
"2013","Nordeste","MA","2103554",35.9,20.5,17.9,25.6,0,0.1
"2013","Nordeste","MA","2103604",12.7,53.2,25.3,2.5,6.3,0
"2013","Nordeste","MA","2103604",18.2,54.5,22.7,0,4.5,0.1
"2013","Nordeste","MA","2103604",10.5,52.6,26.3,3.5,7,0.1
"2013","Nordeste","MA","2103703",18.2,38.2,21.8,7.3,14.5,0
"2013","Nordeste","MA","2103703",4.8,52.4,19,14.3,9.5,0
"2013","Nordeste","MA","2103703",26.5,29.4,23.5,2.9,17.6,0.1
"2013","Nordeste","MA","2103752",27.3,40.9,22.7,0,9.1,0
"2013","Nordeste","MA","2103752",14.3,57.1,14.3,0,14.3,0
"2013","Nordeste","MA","2103752",50,12.5,37.5,0,0,0
"2013","Nordeste","MA","2103802",59.1,6.8,6.8,2.3,22.7,2.3
"2013","Nordeste","MA","2103802",31.3,12.5,12.5,6.3,31.3,6.1
"2013","Nordeste","MA","2103802",75,3.6,3.6,0,17.8,0
"2013","Nordeste","MA","2103901",13.9,13.9,13.9,22.2,33.3,2.8
"2013","Nordeste","MA","2103901",16.7,33.3,0,0,33.3,16.7
"2013","Nordeste","MA","2103901",13.3,10,16.7,26.7,33.3,0
"2013","Nordeste","MA","2104008",22.2,11.1,6.7,8.9,46.7,4.4
"2013","Nordeste","MA","2104008",10,10,0,10,60,10
"2013","Nordeste","MA","2104008",25.7,11.4,8.6,8.6,42.9,2.8
"2013","Nordeste","MA","2104057",18.4,23.7,47.4,2.6,7.9,0
"2013","Nordeste","MA","2104057",11.1,50,16.7,5.6,16.6,0
"2013","Nordeste","MA","2104057",25,0,75,0,0,0
"2013","Nordeste","MA","2104073",52.9,17.6,23.5,0,5.9,0.1
"2013","Nordeste","MA","2104073",0,66.7,0,0,33.3,0
"2013","Nordeste","MA","2104073",64.3,7.1,28.6,0,0,0
"2013","Nordeste","MA","2104081",28.9,0,5.3,44.7,21.1,0
"2013","Nordeste","MA","2104081",50,0,0,0,50,0
"2013","Nordeste","MA","2104081",27.8,0,5.6,47.2,19.4,0
"2013","Nordeste","MA","2104099",11.5,19.2,38.5,0,30.8,0
"2013","Nordeste","MA","2104099",16.7,33.3,16.7,0,33.3,0
"2013","Nordeste","MA","2104099",10,15,45,0,30,0
"2013","Nordeste","MA","2104107",56.7,6.7,20,10,6.6,0
"2013","Nordeste","MA","2104107",20,0,20,40,20,0
"2013","Nordeste","MA","2104107",64,8,20,4,4,0
"2013","Nordeste","MA","2104206",3.3,36.7,20,13.3,23.3,3.4
"2013","Nordeste","MA","2104206",0,60,10,0,20,10
"2013","Nordeste","MA","2104206",5,25,25,20,25,0
"2013","Nordeste","MA","2104305",10.5,21.1,15.8,10.5,42.1,0
"2013","Nordeste","MA","2104305",0,50,0,16.7,33.3,0
"2013","Nordeste","MA","2104305",15.4,7.7,23.1,7.7,46.1,0
"2013","Nordeste","MA","2104404",38.3,42.6,6.4,10.6,2.1,0
"2013","Nordeste","MA","2104404",12.5,37.5,25,12.5,12.5,0
"2013","Nordeste","MA","2104404",43.6,43.6,2.6,10.2,0,0
"2013","Nordeste","MA","2104503",28,24,16,12,20,0
"2013","Nordeste","MA","2104503",10,50,20,10,10,0
"2013","Nordeste","MA","2104503",40,6.7,13.3,13.3,26.7,0
"2013","Nordeste","MA","2104552",8.3,8.3,58.3,0,25,0.1
"2013","Nordeste","MA","2104552",0,25,50,0,25,0
"2013","Nordeste","MA","2104552",12.5,0,62.5,0,25,0
"2013","Nordeste","MA","2104602",50,23.9,13,8.7,4.3,0.1
"2013","Nordeste","MA","2104602",33.3,16.7,33.3,16.7,0,0
"2013","Nordeste","MA","2104602",52.5,25,10,7.5,5,0
"2013","Nordeste","MA","2104628",33.3,13.3,26.7,0,26.7,0
"2013","Nordeste","MA","2104628",16.7,16.7,16.7,0,49.9,0
"2013","Nordeste","MA","2104628",44.4,11.1,33.3,0,11.1,0.1
"2013","Nordeste","MA","2104651",48.9,14.9,10.6,17,6.4,2.2
"2013","Nordeste","MA","2104651",16.7,33.3,0,0,33.3,16.7
"2013","Nordeste","MA","2104651",53.7,12.2,12.2,19.5,2.4,0
"2013","Nordeste","MA","2104677",5.3,26.3,5.3,18.4,39.5,5.2
"2013","Nordeste","MA","2104677",0,47.1,0,23.5,29.4,0
